date,vendor,battlefield_value,cvss_sum,epss_sum,cvss_avg,epss_avg,n_cves,bf_value_x1000
2025-08-25,n-able,2.983092,24.900000000000002,0.35234,8.3,0.11744666666666666,3,2983.092
2025-08-25,totolink,2.466455,86.5,0.32923,7.863636363636363,0.029930000000000002,11,2466.455
2025-08-25,fortinet,1.941811,98.4,0.20131000000000002,7.028571428571429,0.014379285714285716,14,1941.811
2025-08-25,trendmicro,1.857884,19.6,0.18958,9.8,0.09479,2,1857.884
2025-08-25,microsoft,1.236867,863.2,0.16566999999999998,7.50608695652174,0.0014406086956521738,115,1236.867
2025-08-25,linksys,1.1577800000000003,357.1,0.1311,8.9275,0.0032775,40,1157.7800000000002
2025-08-25,tenda,1.0952840000000001,288.5,0.11331000000000001,8.742424242424242,0.003433636363636364,33,1095.284
2025-08-25,nvidia,0.8027890000000001,156.2,0.08332,8.221052631578948,0.004385263157894737,19,802.7890000000001
2025-08-25,dtsearch,0.5953200000000001,8.8,0.06765,8.8,0.06765,1,595.32
2025-08-25,rarlab,0.5953200000000001,8.8,0.06765,8.8,0.06765,1,595.32
